order_item_id,order_id,menu_item_id,quantity,unit_listed_price,unit_food_cost,item_discount,line_total
1471,864,9,1,281.0,95.35,0.0,281.0
1472,864,9,1,281.0,95.35,0.0,281.0
1473,865,6,1,266.0,89.2,0.0,266.0
1474,865,21,1,26.0,10.94,0.0,26.0
1475,866,4,1,297.0,103.56,0.0,297.0
1476,866,8,1,269.0,90.26,0.0,269.0
1477,867,8,1,271.0,90.26,0.0,271.0
1478,868,5,1,255.0,82.12,0.0,255.0
1479,868,2,1,304.0,108.57,0.0,304.0
1480,869,11,1,289.0,96.65,0.0,289.0
1481,869,2,1,311.0,108.57,0.0,311.0
1482,869,20,1,43.0,22.75,0.0,43.0
1483,870,4,1,300.0,103.56,0.0,300.0
1484,871,2,1,311.0,108.57,0.0,311.0
1485,872,1,1,345.0,115.17,0.0,345.0
1486,872,2,1,311.0,108.57,0.0,311.0
1487,872,21,1,27.0,10.94,0.0,27.0
1488,873,4,1,293.0,103.56,0.0,293.0
1489,873,10,1,271.0,94.21,0.0,271.0
1490,873,21,2,26.0,10.94,0.0,52.0
1491,874,8,1,271.0,90.26,0.0,271.0
1492,875,9,1,277.0,95.35,0.0,277.0
1493,876,4,1,300.0,103.56,0.0,300.0
1494,877,9,1,284.0,95.35,0.0,284.0
1495,877,1,1,345.0,115.17,0.0,345.0
1496,878,6,1,266.0,89.2,0.0,266.0
1497,879,10,1,274.0,94.21,0.0,274.0
1498,880,6,1,271.0,89.2,0.0,271.0
1499,880,21,1,27.0,10.94,0.0,27.0
1500,881,5,1,258.0,82.12,0.0,258.0
1501,882,3,1,329.0,111.74,0.0,329.0
1502,882,3,1,329.0,111.74,0.0,329.0
1503,883,8,1,271.0,90.26,0.0,271.0
1504,883,8,1,271.0,90.26,0.0,271.0
1505,883,20,2,43.0,22.75,0.0,86.0
1506,884,3,1,329.0,111.74,0.0,329.0
1507,885,1,1,339.0,115.17,0.0,339.0
1508,885,21,1,26.0,10.94,0.0,26.0
1509,886,11,1,289.0,96.65,0.0,289.0
1510,887,2,1,308.0,108.57,0.0,308.0
1511,887,21,2,26.0,10.94,0.0,52.0
1512,888,11,1,286.0,96.65,0.0,286.0
1513,888,3,1,325.0,111.74,0.0,325.0
1514,889,4,1,300.0,103.56,0.0,300.0
1515,889,21,1,27.0,10.94,0.0,27.0
1516,890,1,1,342.0,115.17,34.2,307.8
1517,890,2,1,308.0,108.57,30.8,277.2
1518,891,6,1,271.0,89.2,0.0,271.0
1519,891,9,1,284.0,95.35,0.0,284.0
1520,891,25,1,43.0,22.75,0.0,43.0
1521,892,4,1,300.0,103.56,0.0,300.0
1522,892,2,1,311.0,108.57,0.0,311.0
1523,893,1,1,342.0,115.17,0.0,342.0
1524,893,4,1,297.0,103.56,0.0,297.0
1525,894,5,1,260.0,82.12,0.0,260.0
1526,895,11,1,289.0,96.65,0.0,289.0
1527,895,25,1,43.0,22.75,0.0,43.0
1528,896,2,1,304.0,108.57,30.4,273.6
1529,896,3,1,322.0,111.74,32.2,289.8
1530,897,8,1,269.0,90.26,0.0,269.0
1531,897,27,1,37.0,11.76,0.0,37.0
1532,898,3,1,325.0,111.74,32.5,292.5
1533,898,27,1,37.0,11.76,3.7,33.3
1534,899,6,1,271.0,89.2,0.0,271.0
1535,900,2,1,308.0,108.57,0.0,308.0
1536,900,5,1,258.0,82.12,0.0,258.0
1537,900,10,1,274.0,94.21,0.0,274.0
1538,901,2,1,311.0,108.57,0.0,311.0
1539,902,1,1,345.0,115.17,0.0,345.0
1540,903,3,1,323.0,111.74,0.0,323.0
1541,903,2,1,305.0,108.57,0.0,305.0
1542,904,3,1,329.0,111.74,0.0,329.0
1543,905,5,1,260.0,82.12,0.0,260.0
1544,906,2,1,311.0,108.57,0.0,311.0
1545,907,4,1,297.0,103.56,0.0,297.0
1546,907,26,1,48.0,14.17,0.0,48.0
1547,908,5,1,258.0,82.12,0.0,258.0
1548,909,5,1,260.0,82.12,0.0,260.0
1549,909,20,1,43.0,22.75,0.0,43.0
1550,910,6,1,269.0,89.2,26.9,242.1
1551,910,26,1,48.0,14.17,4.8,43.2
1552,911,8,1,267.0,90.26,0.0,267.0
1553,912,4,1,293.0,103.56,0.0,293.0
1554,913,6,1,267.0,89.2,0.0,267.0
1555,913,21,1,26.0,10.94,0.0,26.0
1556,914,2,1,304.0,108.57,0.0,304.0
1557,914,4,1,293.0,103.56,0.0,293.0
1558,915,5,1,260.0,82.12,0.0,260.0
1559,915,8,1,271.0,90.26,0.0,271.0
1560,916,5,1,258.0,82.12,0.0,258.0
1561,917,8,1,271.0,90.26,0.0,271.0
1562,917,25,1,43.0,22.75,0.0,43.0
1563,918,3,1,329.0,111.74,0.0,329.0
1564,918,28,1,49.0,16.06,0.0,49.0
1565,919,5,1,255.0,82.12,0.0,255.0
1566,920,9,1,281.0,95.35,0.0,281.0
1567,920,20,1,42.0,22.75,0.0,42.0
1568,921,4,1,297.0,103.56,0.0,297.0
1569,922,2,1,308.0,108.57,0.0,308.0
1570,923,10,1,271.0,94.21,0.0,271.0
1571,923,20,1,42.0,22.75,0.0,42.0
1572,924,4,1,300.0,103.56,0.0,300.0
1573,924,20,2,43.0,22.75,0.0,86.0
1574,925,8,1,271.0,90.26,0.0,271.0
1575,925,26,1,49.0,14.17,0.0,49.0
1576,926,2,1,305.0,108.57,0.0,305.0
1577,927,10,1,274.0,94.21,0.0,274.0
1578,927,21,1,26.0,10.94,0.0,26.0
1579,928,2,1,311.0,108.57,0.0,311.0
1580,928,20,1,43.0,22.75,0.0,43.0
1581,929,5,1,260.0,82.12,0.0,260.0
1582,929,20,1,43.0,22.75,0.0,43.0
1583,930,3,1,323.0,111.74,0.0,323.0
1584,930,21,1,26.0,10.94,0.0,26.0
1585,931,2,1,311.0,108.57,0.0,311.0
1586,931,11,1,289.0,96.65,0.0,289.0
1587,932,10,1,274.0,94.21,0.0,274.0
1588,932,27,1,37.0,11.76,0.0,37.0
1589,933,5,1,258.0,82.12,0.0,258.0
1590,934,8,1,269.0,90.26,0.0,269.0
1591,934,10,1,274.0,94.21,0.0,274.0
1592,935,11,1,286.0,96.65,0.0,286.0
1593,936,11,1,284.0,96.65,0.0,284.0
1594,937,1,1,342.0,115.17,0.0,342.0
1595,938,1,1,342.0,115.17,0.0,342.0
1596,939,10,1,272.0,94.21,0.0,272.0
1597,940,11,1,289.0,96.65,0.0,289.0
1598,941,1,1,345.0,115.17,0.0,345.0
1599,941,6,1,271.0,89.2,0.0,271.0
1600,942,6,1,267.0,89.2,0.0,267.0
1601,942,21,1,26.0,10.94,0.0,26.0
1602,943,10,1,272.0,94.21,0.0,272.0
1603,943,5,1,256.0,82.12,0.0,256.0
1604,943,21,1,26.0,10.94,0.0,26.0
1605,943,18,1,95.0,32.13,0.0,95.0
1606,944,1,1,339.0,115.17,0.0,339.0
1607,944,3,1,323.0,111.74,0.0,323.0
1608,944,20,2,42.0,22.75,0.0,84.0
1609,945,3,1,325.0,111.74,0.0,325.0
1610,946,8,1,269.0,90.26,0.0,269.0
1611,946,4,1,297.0,103.56,0.0,297.0
1612,947,3,1,329.0,111.74,0.0,329.0
1613,947,20,1,43.0,22.75,0.0,43.0
1614,948,5,1,260.0,82.12,0.0,260.0
1615,949,2,1,311.0,108.57,0.0,311.0
1616,950,11,1,289.0,96.65,0.0,289.0
1617,951,3,1,325.0,111.74,0.0,325.0
1618,951,11,1,286.0,96.65,0.0,286.0
1619,952,10,1,274.0,94.21,0.0,274.0
1620,952,21,2,26.0,10.94,0.0,52.0
1621,953,6,1,269.0,89.2,0.0,269.0
1622,953,26,1,48.0,14.17,0.0,48.0
1623,954,1,1,342.0,115.17,0.0,342.0
1624,955,5,1,258.0,82.12,0.0,258.0
1625,955,3,1,325.0,111.74,0.0,325.0
1626,956,1,1,345.0,115.17,0.0,345.0
1627,957,8,1,267.0,90.26,0.0,267.0
1628,957,20,2,42.0,22.75,0.0,84.0
1629,958,4,1,297.0,103.56,0.0,297.0
1630,959,6,1,269.0,89.2,0.0,269.0
1631,960,3,1,325.0,111.74,0.0,325.0
1632,961,3,1,322.0,111.74,0.0,322.0
1633,962,5,1,258.0,82.12,0.0,258.0
1634,962,21,1,26.0,10.94,0.0,26.0
1635,963,2,1,311.0,108.57,0.0,311.0
1636,963,2,1,311.0,108.57,0.0,311.0
1637,963,2,1,311.0,108.57,0.0,311.0
1638,964,2,1,305.0,108.57,0.0,305.0
1639,965,4,1,300.0,103.56,0.0,300.0
1640,965,2,1,311.0,108.57,0.0,311.0
1641,966,1,1,339.0,115.17,0.0,339.0
1642,967,5,1,260.0,82.12,0.0,260.0
1643,968,2,1,308.0,108.57,0.0,308.0
1644,969,1,1,345.0,115.17,0.0,345.0
1645,970,2,1,304.0,108.57,0.0,304.0
1646,970,20,1,42.0,22.75,0.0,42.0
1647,971,4,1,300.0,103.56,0.0,300.0
1648,972,4,1,293.0,103.56,0.0,293.0
1649,972,6,1,266.0,89.2,0.0,266.0
1650,972,21,1,26.0,10.94,0.0,26.0
1651,973,10,1,277.0,94.21,0.0,277.0
1652,974,4,1,293.0,103.56,0.0,293.0
1653,974,27,1,37.0,11.76,0.0,37.0
1654,975,1,1,342.0,115.17,0.0,342.0
1655,975,26,1,48.0,14.17,0.0,48.0
1656,976,8,1,266.0,90.26,0.0,266.0
1657,976,4,1,293.0,103.56,0.0,293.0
1658,977,3,1,329.0,111.74,0.0,329.0
1659,977,20,1,43.0,22.75,0.0,43.0
1660,978,2,1,308.0,108.57,0.0,308.0
1661,979,4,1,294.0,103.56,0.0,294.0
1662,979,20,1,42.0,22.75,0.0,42.0
1663,980,3,1,322.0,111.74,0.0,322.0
1664,981,5,1,260.0,82.12,0.0,260.0
1665,981,2,1,311.0,108.57,0.0,311.0
1666,982,3,1,325.0,111.74,0.0,325.0
1667,982,20,2,42.0,22.75,0.0,84.0
1668,983,5,1,256.0,82.12,0.0,256.0
1669,984,2,1,311.0,108.57,0.0,311.0
1670,985,1,1,342.0,115.17,0.0,342.0
1671,985,1,1,342.0,115.17,0.0,342.0
1672,985,20,1,42.0,22.75,0.0,42.0
1673,986,2,1,308.0,108.57,0.0,308.0
1674,986,20,1,42.0,22.75,0.0,42.0
1675,987,1,1,338.0,115.17,0.0,338.0
1676,987,1,1,338.0,115.17,0.0,338.0
1677,988,1,1,345.0,115.17,0.0,345.0
1678,988,21,1,27.0,10.94,0.0,27.0
1679,989,1,1,345.0,115.17,0.0,345.0
1680,989,6,1,271.0,89.2,0.0,271.0
1681,990,2,1,304.0,108.57,0.0,304.0
1682,990,21,1,26.0,10.94,0.0,26.0
1683,991,4,1,297.0,103.56,0.0,297.0
1684,991,1,1,342.0,115.17,0.0,342.0
1685,992,10,1,277.0,94.21,0.0,277.0
1686,993,3,1,329.0,111.74,0.0,329.0
1687,994,5,1,260.0,82.12,26.0,234.0
1688,994,19,1,119.0,42.96,11.9,107.1
1689,995,4,1,297.0,103.56,0.0,297.0
1690,995,21,1,26.0,10.94,0.0,26.0
1691,996,8,1,269.0,90.26,0.0,269.0
1692,997,5,1,260.0,82.12,0.0,260.0
1693,997,26,1,49.0,14.17,0.0,49.0
1694,998,6,1,269.0,89.2,0.0,269.0
1695,998,18,1,96.0,32.13,0.0,96.0
1696,999,1,1,342.0,115.17,0.0,342.0
1697,999,2,1,308.0,108.57,0.0,308.0
1698,999,20,1,42.0,22.75,0.0,42.0
1699,1000,1,1,339.0,115.17,0.0,339.0
1700,1001,10,1,274.0,94.21,0.0,274.0
1701,1001,20,1,42.0,22.75,0.0,42.0
1702,1002,11,1,286.0,96.65,28.6,257.4
1703,1002,6,1,269.0,89.2,26.9,242.1
1704,1002,1,1,342.0,115.17,34.2,307.8
1705,1003,2,1,305.0,108.57,0.0,305.0
1706,1003,4,1,294.0,103.56,0.0,294.0
1707,1004,5,1,260.0,82.12,0.0,260.0
1708,1005,2,1,304.0,108.57,0.0,304.0
1709,1006,11,1,286.0,96.65,0.0,286.0
1710,1006,20,2,42.0,22.75,0.0,84.0
1711,1007,9,1,281.0,95.35,0.0,281.0
1712,1007,8,1,269.0,90.26,0.0,269.0
1713,1008,3,1,322.0,111.74,32.2,289.8
1714,1008,4,1,293.0,103.56,29.3,263.7
1715,1009,3,1,323.0,111.74,0.0,323.0
1716,1010,1,1,342.0,115.17,0.0,342.0
1717,1010,21,1,26.0,10.94,0.0,26.0
1718,1011,2,1,305.0,108.57,30.5,274.5
1719,1011,21,1,26.0,10.94,2.6,23.4
1720,1012,2,1,305.0,108.57,0.0,305.0
1721,1012,21,1,26.0,10.94,0.0,26.0
1722,1013,1,1,345.0,115.17,0.0,345.0
1723,1013,2,1,311.0,108.57,0.0,311.0
1724,1013,21,1,27.0,10.94,0.0,27.0
1725,1014,5,1,258.0,82.12,0.0,258.0
1726,1014,6,1,269.0,89.2,0.0,269.0
1727,1014,20,2,42.0,22.75,0.0,84.0
1728,1015,5,1,260.0,82.12,0.0,260.0
1729,1015,21,2,27.0,10.94,0.0,54.0
1730,1016,1,1,345.0,115.17,0.0,345.0
1731,1016,28,1,49.0,16.06,0.0,49.0
1732,1017,3,1,325.0,111.74,0.0,325.0
1733,1017,4,1,297.0,103.56,0.0,297.0
1734,1018,2,1,308.0,108.57,0.0,308.0
1735,1018,26,1,48.0,14.17,0.0,48.0
1736,1019,1,1,342.0,115.17,0.0,342.0
1737,1020,2,1,304.0,108.57,0.0,304.0
1738,1020,8,1,266.0,90.26,0.0,266.0
1739,1021,5,1,256.0,82.12,0.0,256.0
1740,1022,2,1,305.0,108.57,0.0,305.0
1741,1022,11,1,284.0,96.65,0.0,284.0
1742,1023,1,1,342.0,115.17,0.0,342.0
1743,1023,20,1,42.0,22.75,0.0,42.0
1744,1024,5,1,256.0,82.12,0.0,256.0
1745,1025,9,1,278.0,95.35,0.0,278.0
1746,1026,8,1,266.0,90.26,0.0,266.0
1747,1026,6,1,266.0,89.2,0.0,266.0
1748,1027,3,1,325.0,111.74,0.0,325.0
1749,1027,20,1,42.0,22.75,0.0,42.0
1750,1028,8,1,267.0,90.26,0.0,267.0
1751,1028,2,1,305.0,108.57,0.0,305.0
1752,1029,9,1,281.0,95.35,0.0,281.0
1753,1030,1,1,342.0,115.17,34.2,307.8
1754,1030,20,2,42.0,22.75,8.4,75.6
1755,1031,2,1,311.0,108.57,0.0,311.0
1756,1031,5,1,260.0,82.12,0.0,260.0
1757,1032,1,1,345.0,115.17,0.0,345.0
1758,1032,20,1,43.0,22.75,0.0,43.0
1759,1033,2,1,305.0,108.57,0.0,305.0
1760,1033,21,1,26.0,10.94,0.0,26.0
1761,1034,8,1,269.0,90.26,0.0,269.0
1762,1034,21,1,26.0,10.94,0.0,26.0
1763,1035,8,1,266.0,90.26,0.0,266.0
1764,1036,8,1,267.0,90.26,0.0,267.0
1765,1037,2,1,305.0,108.57,0.0,305.0
1766,1037,21,1,26.0,10.94,0.0,26.0
1767,1037,18,1,95.0,32.13,0.0,95.0
1768,1038,9,1,281.0,95.35,0.0,281.0
1769,1038,28,1,48.0,16.06,0.0,48.0
1770,1039,5,1,258.0,82.12,0.0,258.0
1771,1040,5,1,256.0,82.12,0.0,256.0
1772,1041,5,1,258.0,82.12,0.0,258.0
1773,1042,1,1,342.0,115.17,0.0,342.0
1774,1042,1,1,342.0,115.17,0.0,342.0
1775,1042,9,1,281.0,95.35,0.0,281.0
1776,1043,11,1,286.0,96.65,0.0,286.0
1777,1043,2,1,308.0,108.57,0.0,308.0
1778,1044,11,1,289.0,96.65,0.0,289.0
1779,1045,5,1,260.0,82.12,0.0,260.0
1780,1045,10,1,277.0,94.21,0.0,277.0
1781,1046,5,1,255.0,82.12,0.0,255.0
1782,1047,8,1,271.0,90.26,0.0,271.0
1783,1048,3,1,323.0,111.74,0.0,323.0
1784,1048,2,1,305.0,108.57,0.0,305.0
1785,1049,1,1,339.0,115.17,0.0,339.0
1786,1050,9,1,277.0,95.35,0.0,277.0
1787,1050,20,1,42.0,22.75,0.0,42.0
1788,1051,5,1,258.0,82.12,0.0,258.0
1789,1052,5,1,260.0,82.12,0.0,260.0
1790,1052,5,1,260.0,82.12,0.0,260.0
1791,1052,20,1,43.0,22.75,0.0,43.0
1792,1053,4,1,293.0,103.56,0.0,293.0
1793,1053,21,1,26.0,10.94,0.0,26.0
1794,1054,8,1,267.0,90.26,0.0,267.0
1795,1054,21,1,26.0,10.94,0.0,26.0
1796,1055,2,1,304.0,108.57,0.0,304.0
1797,1055,2,1,304.0,108.57,0.0,304.0
1798,1055,19,1,116.0,42.96,0.0,116.0
1799,1056,8,1,271.0,90.26,0.0,271.0
1800,1056,20,1,43.0,22.75,0.0,43.0
1801,1057,1,1,345.0,115.17,0.0,345.0
1802,1057,21,1,27.0,10.94,0.0,27.0
1803,1058,8,1,267.0,90.26,0.0,267.0
1804,1059,5,1,256.0,82.12,0.0,256.0
1805,1059,10,1,272.0,94.21,0.0,272.0
1806,1060,2,1,311.0,108.57,0.0,311.0
1807,1060,5,1,260.0,82.12,0.0,260.0
1808,1061,1,1,342.0,115.17,34.2,307.8
1809,1061,6,1,269.0,89.2,26.9,242.1
1810,1061,2,1,308.0,108.57,30.8,277.2
1811,1062,1,1,342.0,115.17,0.0,342.0
1812,1063,3,1,323.0,111.74,0.0,323.0
1813,1063,4,1,294.0,103.56,0.0,294.0
1814,1064,9,1,281.0,95.35,0.0,281.0
1815,1064,8,1,269.0,90.26,0.0,269.0
1816,1065,3,1,329.0,111.74,0.0,329.0
1817,1066,1,1,345.0,115.17,0.0,345.0
1818,1067,3,1,329.0,111.74,0.0,329.0
1819,1068,8,1,267.0,90.26,0.0,267.0
1820,1068,8,1,267.0,90.26,0.0,267.0
1821,1068,21,1,26.0,10.94,0.0,26.0
1822,1069,9,1,278.0,95.35,0.0,278.0
1823,1069,18,1,95.0,32.13,0.0,95.0
1824,1070,1,1,342.0,115.17,0.0,342.0
1825,1070,2,1,308.0,108.57,0.0,308.0
1826,1071,1,1,342.0,115.17,0.0,342.0
1827,1071,20,1,42.0,22.75,0.0,42.0
1828,1072,2,1,311.0,108.57,0.0,311.0
1829,1073,2,1,311.0,108.57,0.0,311.0
1830,1074,10,1,274.0,94.21,0.0,274.0
1831,1074,20,2,42.0,22.75,0.0,84.0
1832,1075,5,1,256.0,82.12,0.0,256.0
1833,1075,2,1,305.0,108.57,0.0,305.0
1834,1076,3,1,323.0,111.74,0.0,323.0
1835,1076,4,1,294.0,103.56,0.0,294.0
1836,1077,8,1,267.0,90.26,0.0,267.0
1837,1078,3,1,322.0,111.74,0.0,322.0
1838,1079,1,1,339.0,115.17,0.0,339.0
1839,1079,4,1,294.0,103.56,0.0,294.0
1840,1080,5,1,260.0,82.12,0.0,260.0
1841,1080,25,1,43.0,22.75,0.0,43.0
1842,1081,3,1,325.0,111.74,0.0,325.0
1843,1081,5,1,258.0,82.12,0.0,258.0
1844,1082,6,1,271.0,89.2,0.0,271.0
1845,1083,6,1,266.0,89.2,0.0,266.0
1846,1083,9,1,277.0,95.35,0.0,277.0
1847,1084,8,1,269.0,90.26,0.0,269.0
1848,1085,3,1,325.0,111.74,0.0,325.0
1849,1086,1,1,342.0,115.17,0.0,342.0
1850,1086,21,1,26.0,10.94,0.0,26.0
1851,1087,11,1,286.0,96.65,0.0,286.0
1852,1088,3,1,323.0,111.74,32.3,290.7
1853,1088,26,1,48.0,14.17,4.8,43.2
1854,1089,5,1,260.0,82.12,0.0,260.0
1855,1090,2,1,305.0,108.57,0.0,305.0
1856,1090,1,1,339.0,115.17,0.0,339.0
1857,1091,2,1,311.0,108.57,0.0,311.0
1858,1092,1,1,345.0,115.17,0.0,345.0
1859,1093,2,1,305.0,108.57,0.0,305.0
1860,1093,1,1,339.0,115.17,0.0,339.0
1861,1094,1,1,342.0,115.17,0.0,342.0
1862,1094,20,1,42.0,22.75,0.0,42.0
1863,1095,2,1,308.0,108.57,0.0,308.0
1864,1095,1,1,342.0,115.17,0.0,342.0
1865,1095,20,1,42.0,22.75,0.0,42.0
1866,1096,8,1,267.0,90.26,0.0,267.0
1867,1096,2,1,305.0,108.57,0.0,305.0
1868,1097,5,1,256.0,82.12,0.0,256.0
1869,1097,25,2,42.0,22.75,0.0,84.0
1870,1097,18,1,95.0,32.13,0.0,95.0
1871,1098,3,1,323.0,111.74,0.0,323.0
1872,1098,18,1,95.0,32.13,0.0,95.0
1873,1099,8,1,269.0,90.26,0.0,269.0
1874,1100,1,1,345.0,115.17,0.0,345.0
1875,1101,4,1,300.0,103.56,0.0,300.0
1876,1101,3,1,329.0,111.74,0.0,329.0
1877,1101,5,1,260.0,82.12,0.0,260.0
1878,1102,8,1,269.0,90.26,0.0,269.0
1879,1102,28,1,48.0,16.06,0.0,48.0
1880,1103,3,1,323.0,111.74,0.0,323.0
1881,1103,20,1,42.0,22.75,0.0,42.0
1882,1104,3,1,323.0,111.74,0.0,323.0
1883,1105,2,1,311.0,108.57,0.0,311.0
1884,1106,2,1,311.0,108.57,0.0,311.0
1885,1106,21,1,27.0,10.94,0.0,27.0
1886,1107,1,1,338.0,115.17,0.0,338.0
1887,1107,26,1,48.0,14.17,0.0,48.0
1888,1108,6,1,266.0,89.2,0.0,266.0
1889,1109,4,1,300.0,103.56,0.0,300.0
1890,1110,11,1,283.0,96.65,0.0,283.0
1891,1111,6,1,267.0,89.2,0.0,267.0
1892,1111,6,1,267.0,89.2,0.0,267.0
1893,1111,6,1,267.0,89.2,0.0,267.0
1894,1112,8,1,267.0,90.26,0.0,267.0
1895,1113,4,1,300.0,103.56,0.0,300.0
1896,1113,28,1,49.0,16.06,0.0,49.0
1897,1114,10,1,274.0,94.21,0.0,274.0
1898,1115,3,1,323.0,111.74,0.0,323.0
1899,1116,11,1,289.0,96.65,0.0,289.0
1900,1117,8,1,269.0,90.26,0.0,269.0
1901,1118,6,1,271.0,89.2,0.0,271.0
1902,1119,8,1,271.0,90.26,0.0,271.0
1903,1119,5,1,260.0,82.12,0.0,260.0
1904,1119,21,1,27.0,10.94,0.0,27.0
1905,1119,19,1,119.0,42.96,0.0,119.0
1906,1120,1,1,345.0,115.17,0.0,345.0
1907,1120,4,1,300.0,103.56,0.0,300.0
1908,1120,25,1,43.0,22.75,0.0,43.0
1909,1121,1,1,345.0,115.17,0.0,345.0
1910,1122,3,1,325.0,111.74,0.0,325.0
1911,1122,21,1,26.0,10.94,0.0,26.0
1912,1123,3,1,329.0,111.74,0.0,329.0
1913,1123,8,1,271.0,90.26,0.0,271.0
1914,1124,8,1,269.0,90.26,0.0,269.0
1915,1124,25,1,42.0,22.75,0.0,42.0
1916,1125,9,1,284.0,95.35,0.0,284.0
1917,1126,1,1,345.0,115.17,0.0,345.0
1918,1126,6,1,271.0,89.2,0.0,271.0
1919,1127,3,1,325.0,111.74,0.0,325.0
1920,1127,26,1,48.0,14.17,0.0,48.0
1921,1128,2,1,308.0,108.57,0.0,308.0
1922,1129,9,1,284.0,95.35,0.0,284.0
1923,1129,20,1,43.0,22.75,0.0,43.0
1924,1130,1,1,339.0,115.17,0.0,339.0
1925,1130,2,1,305.0,108.57,0.0,305.0
1926,1131,1,1,342.0,115.17,0.0,342.0
1927,1132,8,1,269.0,90.26,0.0,269.0
1928,1133,9,1,281.0,95.35,0.0,281.0
1929,1133,21,1,26.0,10.94,0.0,26.0
1930,1134,6,1,271.0,89.2,0.0,271.0
1931,1134,20,2,43.0,22.75,0.0,86.0
1932,1135,3,1,325.0,111.74,0.0,325.0
1933,1135,3,1,325.0,111.74,0.0,325.0
1934,1135,21,1,26.0,10.94,0.0,26.0
1935,1136,3,1,329.0,111.74,0.0,329.0
1936,1136,5,1,260.0,82.12,0.0,260.0
1937,1137,2,1,308.0,108.57,0.0,308.0
1938,1137,27,1,37.0,11.76,0.0,37.0
1939,1138,8,1,271.0,90.26,0.0,271.0
1940,1139,10,1,272.0,94.21,0.0,272.0
1941,1139,3,1,323.0,111.74,0.0,323.0
1942,1140,3,1,325.0,111.74,32.5,292.5
1943,1140,6,1,269.0,89.2,26.9,242.1
1944,1141,6,1,267.0,89.2,0.0,267.0
1945,1141,2,1,305.0,108.57,0.0,305.0
1946,1142,8,1,271.0,90.26,0.0,271.0
1947,1143,2,1,308.0,108.57,0.0,308.0
1948,1143,21,1,26.0,10.94,0.0,26.0
1949,1144,4,1,294.0,103.56,0.0,294.0
1950,1144,8,1,267.0,90.26,0.0,267.0
1951,1145,6,1,269.0,89.2,0.0,269.0
1952,1145,20,1,42.0,22.75,0.0,42.0
1953,1146,6,1,271.0,89.2,0.0,271.0
1954,1147,3,1,322.0,111.74,0.0,322.0
1955,1147,4,1,293.0,103.56,0.0,293.0
1956,1147,8,1,266.0,90.26,0.0,266.0
1957,1148,4,1,300.0,103.56,0.0,300.0
1958,1148,3,1,329.0,111.74,0.0,329.0
1959,1148,20,1,43.0,22.75,0.0,43.0
1960,1149,8,1,267.0,90.26,0.0,267.0
1961,1149,2,1,305.0,108.57,0.0,305.0
1962,1150,5,1,258.0,82.12,0.0,258.0
1963,1150,20,1,42.0,22.75,0.0,42.0
1964,1151,4,1,297.0,103.56,0.0,297.0
1965,1152,5,1,258.0,82.12,0.0,258.0
1966,1152,5,1,258.0,82.12,0.0,258.0
1967,1153,3,1,322.0,111.74,32.2,289.8
1968,1153,11,1,283.0,96.65,28.3,254.7
1969,1154,5,1,260.0,82.12,0.0,260.0
1970,1154,2,1,311.0,108.57,0.0,311.0
1971,1155,5,1,260.0,82.12,0.0,260.0
1972,1156,2,1,308.0,108.57,0.0,308.0
1973,1156,6,1,269.0,89.2,0.0,269.0
1974,1156,21,1,26.0,10.94,0.0,26.0
1975,1157,8,1,271.0,90.26,0.0,271.0
1976,1157,9,1,284.0,95.35,0.0,284.0
1977,1158,2,1,311.0,108.57,0.0,311.0
1978,1159,8,1,269.0,90.26,0.0,269.0
1979,1159,21,1,26.0,10.94,0.0,26.0
1980,1160,2,1,308.0,108.57,0.0,308.0
1981,1161,6,1,267.0,89.2,0.0,267.0
1982,1162,2,1,308.0,108.57,0.0,308.0
1983,1163,5,1,255.0,82.12,0.0,255.0
1984,1164,1,1,345.0,115.17,0.0,345.0
1985,1165,4,1,294.0,103.56,0.0,294.0
1986,1166,2,1,308.0,108.57,0.0,308.0
1987,1167,8,1,271.0,90.26,0.0,271.0
1988,1168,9,1,284.0,95.35,0.0,284.0
1989,1168,2,1,311.0,108.57,0.0,311.0
1990,1169,6,1,266.0,89.2,0.0,266.0
1991,1169,8,1,266.0,90.26,0.0,266.0
1992,1170,4,1,294.0,103.56,29.4,264.6
1993,1170,20,1,42.0,22.75,4.2,37.8
1994,1171,8,1,271.0,90.26,0.0,271.0
1995,1172,2,1,311.0,108.57,0.0,311.0
1996,1173,1,1,342.0,115.17,0.0,342.0
1997,1174,9,1,284.0,95.35,0.0,284.0
1998,1174,1,1,345.0,115.17,0.0,345.0
1999,1175,4,1,297.0,103.56,0.0,297.0
2000,1176,10,1,277.0,94.21,0.0,277.0
2001,1176,20,1,43.0,22.75,0.0,43.0
2002,1177,8,1,271.0,90.26,27.1,243.9
2003,1177,9,1,284.0,95.35,28.4,255.6
2004,1177,8,1,271.0,90.26,27.1,243.9
2005,1177,18,1,97.0,32.13,9.7,87.3
2006,1178,4,1,297.0,103.56,0.0,297.0
2007,1179,1,1,342.0,115.17,0.0,342.0
2008,1179,19,1,118.0,42.96,0.0,118.0
2009,1180,6,1,267.0,89.2,0.0,267.0
2010,1181,11,1,289.0,96.65,0.0,289.0
2011,1181,3,1,329.0,111.74,0.0,329.0
2012,1182,11,1,286.0,96.65,28.6,257.4
2013,1182,5,1,258.0,82.12,25.8,232.2
2014,1183,9,1,284.0,95.35,0.0,284.0
2015,1184,4,1,300.0,103.56,0.0,300.0
